SRR191527	98721.000000
SRR191487	101608.000000
SRR191494	122731.000000
SRR191463	209898.000000
SRR191480	179131.000000
SRR191403	169970.000000
SRR191455	245139.000000
SRR191429	241066.000000
SRR191555	175119.000000
SRR191563	321159.000000
SRR191621	573479.000000
SRR518958	2897675.000000
SRR191696	5247521.000000
SRR1060774	16909486.000000
SRR518951	4093188.000000
SRR1024141	9705069.000000
SRR403006	30072448.000000
SRR1012332	3198185.000000
SRR191675	32065284.000000
SRR191693	38643120.000000
SRR039632	67427217.000000
SRR038300	71743405.000000
SRR537114	11068628.000000
SRR191646	23300119.000000
SRR1033463	172788996.000000
SRR393767	128905874.000000
SRR299111	44401171.000000
SRR387778	103672371.000000
SRR306849	208048324.000000
SRR1303626	67271468.000000
SRR1174334	140008705.000000
SRR1193574	105232230.000000
SRR1292581	339137540.000000
SRR496397	207839344.000000
SRR1294106	247928935.000000
SRR1035695	278697975.000000
SRR1047817	342265464.000000
SRR1313198	465459158.000000
SRR1313216	624253539.000000
SRR1313092	555812526.000000
SRR1313105	674216837.000000
SRR1313120	622321596.000000
SRR1313097	788108088.000000
SRR1313154	620080785.000000
SRR1313156	632381099.000000
SRR1313228	504528322.000000
SRR1313077	868405554.000000
SRR353653	607606724.000000
SRR1313078	976483206.000000
SRR1519066	532750633.000000
