SRR191480	136831.000000
SRR191487	78902.000000
SRR191527	75917.000000
SRR191494	95974.000000
SRR191403	134822.000000
SRR191463	158691.000000
SRR191455	181249.000000
SRR191555	138529.000000
SRR191429	178683.000000
SRR191563	239444.000000
SRR191621	403209.000000
SRR518958	2017135.000000
SRR1024141	8669804.000000
SRR518951	2805757.000000
SRR1060774	16080515.000000
SRR191696	4600603.000000
SRR403006	29636982.000000
SRR1012332	2255622.000000
SRR191693	35915744.000000
SRR039632	56355184.000000
SRR191675	30404699.000000
SRR191646	22354525.000000
SRR537114	11340529.000000
SRR038300	69201644.000000
SRR1033463	109422043.000000
SRR299111	30299278.000000
SRR393767	90450817.000000
SRR387778	90055168.000000
SRR306849	133129489.000000
SRR1303626	52988025.000000
SRR1174334	102354388.000000
SRR1193574	80812143.000000
SRR1292581	176843717.000000
SRR496397	129096122.000000
SRR1294106	147226323.000000
SRR1035695	160202040.000000
SRR1047817	180513428.000000
SRR1313198	215707087.000000
SRR1313216	245074967.000000
SRR1313092	233011331.000000
SRR1313105	256040107.000000
SRR1313120	238249545.000000
SRR1313097	270769563.000000
SRR1313154	238262623.000000
SRR1313228	227143345.000000
SRR1313156	244262965.000000
SRR1313077	275381566.000000
SRR353653	242451406.000000
SRR1313078	285523289.000000
SRR1519066	222457978.000000
