ERR1713340	131085.000000
ERR1713339	131085.000000
ERR1713361	131085.000000
ERR1713366	131085.000000
ERR1713393	131085.000000
ERR1713333	131085.000000
ERR1713379	131085.000000
ERR1713403	131085.000000
ERR1713373	131085.000000
ERR1713343	131085.000000
ERR1713332	131085.000000
ERR1713399	131085.000000
ERR1713341	131085.000000
ERR1713356	131085.000000
ERR1713409	131085.000000
ERR1713378	131085.000000
ERR1713353	131085.000000
ERR1713334	131085.000000
ERR1713351	131085.000000
ERR1713401	131085.000000
ERR1713402	131085.000000
ERR1713375	131085.000000
ERR1713336	131085.000000
ERR1713376	131085.000000
ERR1713388	131085.000000
ERR1713400	131085.000000
ERR1713335	131085.000000
ERR1713345	131085.000000
ERR1713389	131085.000000
ERR1713374	131085.000000
ERR1713337	131085.000000
ERR1713331	131085.000000
ERR1713363	131085.000000
ERR1713397	131085.000000
ERR1713395	131085.000000
ERR1713406	131085.000000
ERR1713362	131085.000000
ERR1713342	131085.000000
ERR1713358	131085.000000
ERR1713372	131085.000000
ERR1713359	131085.000000
ERR1713355	131085.000000
ERR1713391	131085.000000
ERR1713396	131085.000000
ERR1713344	131085.000000
ERR1713371	131085.000000
ERR1713381	131085.000000
ERR1713405	131085.000000
ERR1713352	131085.000000
ERR1713382	131085.000000
