ERR1713340	328147674.000000
ERR1713339	413628575.000000
ERR1713366	470368832.000000
ERR1713361	646345754.000000
ERR1713393	265359461.000000
ERR1713333	689608563.000000
ERR1713379	1252308688.000000
ERR1713403	963058234.000000
ERR1713373	1339881866.000000
ERR1713343	1384991455.000000
ERR1713399	2412558661.000000
ERR1713332	1210840500.000000
ERR1713353	2000096436.000000
ERR1713341	1574347009.000000
ERR1713409	1811701955.000000
ERR1713402	1970989526.000000
ERR1713336	1547290998.000000
ERR1713334	2140349882.000000
ERR1713356	2314051280.000000
ERR1713389	2772705236.000000
ERR1713375	2021400473.000000
ERR1713401	2561114101.000000
ERR1713400	2320924167.000000
ERR1713335	2143150477.000000
ERR1713376	2246980243.000000
ERR1713351	2944369059.000000
ERR1713388	2104853580.000000
ERR1713378	2587299464.000000
ERR1713374	1947195298.000000
ERR1713345	2941687934.000000
ERR1713363	2648476169.000000
ERR1713362	4376471488.000000
ERR1713337	4160453374.000000
ERR1713395	2221931559.000000
ERR1713397	4675276282.000000
ERR1713342	3559626800.000000
ERR1713331	2901259075.000000
ERR1713381	4797875855.000000
ERR1713406	3375712247.000000
ERR1713372	3781484613.000000
ERR1713359	1556640533.000000
ERR1713358	3178882821.000000
ERR1713344	6767624964.000000
ERR1713391	4465361960.000000
ERR1713355	3479195446.000000
ERR1713371	1849261098.000000
ERR1713396	4313110078.000000
ERR1713352	3274569305.000000
ERR1713405	4934222573.000000
ERR1713382	3505747128.000000
