ERR1713340	330827884.000000
ERR1713339	414293753.000000
ERR1713366	469769528.000000
ERR1713361	648464017.000000
ERR1713393	257903846.000000
ERR1713333	684380789.000000
ERR1713403	952960486.000000
ERR1713379	1253154031.000000
ERR1713343	1365087500.000000
ERR1713373	1321763950.000000
ERR1713353	1974645643.000000
ERR1713332	1176358745.000000
ERR1713341	1539158362.000000
ERR1713399	2389477130.000000
ERR1713409	1764980579.000000
ERR1713400	2260319089.000000
ERR1713335	2070502236.000000
ERR1713351	2865975807.000000
ERR1713402	1926817655.000000
ERR1713356	2259618415.000000
ERR1713334	2080863216.000000
ERR1713336	1497455611.000000
ERR1713401	2496641528.000000
ERR1713375	1964974824.000000
ERR1713388	2044376364.000000
ERR1713378	2534336292.000000
ERR1713389	2710513628.000000
ERR1713374	1886037997.000000
ERR1713376	2190016612.000000
ERR1713345	2867454391.000000
ERR1713337	4075826344.000000
ERR1713363	2551578263.000000
ERR1713331	2803767248.000000
ERR1713391	4314351848.000000
ERR1713362	4275663006.000000
ERR1713342	3439577824.000000
ERR1713395	2100107790.000000
ERR1713381	4661558530.000000
ERR1713359	1480870849.000000
ERR1713372	3648816637.000000
ERR1713406	3268286946.000000
ERR1713397	4532512198.000000
ERR1713371	1752283354.000000
ERR1713355	3350468283.000000
ERR1713358	3063183860.000000
ERR1713396	4145552862.000000
ERR1713344	6528813582.000000
ERR1713382	3285230907.000000
ERR1713405	4740557018.000000
ERR1713352	3054029636.000000
