ERR1713336	65118399.000000
ERR1713374	63035739.000000
ERR1713362	81820554.000000
ERR1713400	72307054.000000
ERR1713376	72445240.000000
ERR1713382	70679013.000000
ERR1713332	68892012.000000
ERR1713343	75332864.000000
ERR1713337	75888860.000000
ERR1713339	72440705.000000
ERR1713356	76852566.000000
ERR1713396	77477041.000000
ERR1713335	74079375.000000
ERR1713391	79566338.000000
ERR1713363	72165413.000000
ERR1713358	73170336.000000
ERR1713406	77165394.000000
ERR1713366	70022354.000000
ERR1713401	74982896.000000
ERR1713340	74280205.000000
ERR1713333	69412097.000000
ERR1713353	78877275.000000
ERR1713361	79855134.000000
ERR1713372	73469232.000000
ERR1713409	73531706.000000
ERR1713402	73264280.000000
ERR1713342	74015386.000000
ERR1713395	71295610.000000
ERR1713345	78480395.000000
ERR1713388	72453206.000000
ERR1713403	74273497.000000
ERR1713355	68175226.000000
ERR1713381	79590401.000000
ERR1713359	49581576.000000
ERR1713379	81900994.000000
ERR1713341	70422810.000000
ERR1713334	77546387.000000
ERR1713351	78648934.000000
ERR1713375	74404235.000000
ERR1713373	78739301.000000
ERR1713352	67358980.000000
ERR1713393	48840357.000000
ERR1713389	76957546.000000
ERR1713399	81426121.000000
ERR1713344	84627187.000000
ERR1713331	69181329.000000
ERR1713371	52384418.000000
ERR1713397	80464527.000000
ERR1713378	79478662.000000
ERR1713405	77094383.000000
