ERR1713396	8619745.000000
ERR1713381	8613432.000000
ERR1713351	8554604.000000
ERR1713359	7716969.000000
ERR1713362	8673208.000000
ERR1713393	7647397.000000
ERR1713334	8538144.000000
ERR1713336	8121129.000000
ERR1713339	8276185.000000
ERR1713343	8136578.000000
ERR1713331	8265055.000000
ERR1713356	8458089.000000
ERR1713366	7784749.000000
ERR1713363	8336805.000000
ERR1713333	8191361.000000
ERR1713371	7706335.000000
ERR1713332	8221645.000000
ERR1713391	8590293.000000
ERR1713355	8252754.000000
ERR1713345	8540271.000000
ERR1713382	8420074.000000
ERR1713337	8495842.000000
ERR1713389	8498074.000000
ERR1713352	8182593.000000
ERR1713342	8453163.000000
ERR1713373	8435270.000000
ERR1713378	8495494.000000
ERR1713399	8481536.000000
ERR1713372	8341935.000000
ERR1713340	8358300.000000
ERR1713374	7935898.000000
ERR1713375	8427347.000000
ERR1713353	8500047.000000
ERR1713400	8180133.000000
ERR1713361	8599542.000000
ERR1713341	8321681.000000
ERR1713379	8556830.000000
ERR1713402	8429347.000000
ERR1713395	8418302.000000
ERR1713409	8336563.000000
ERR1713403	8299236.000000
ERR1713401	8340024.000000
ERR1713406	8545571.000000
ERR1713405	8558469.000000
ERR1713335	8395026.000000
ERR1713344	8604746.000000
ERR1713376	8358476.000000
ERR1713388	8385769.000000
ERR1713358	8448594.000000
ERR1713397	8577829.000000
