ERR1713332	8358194.000000
ERR1713344	8807009.000000
ERR1713340	8453329.000000
ERR1713361	8728834.000000
ERR1713399	8592572.000000
ERR1713334	8650026.000000
ERR1713342	8602170.000000
ERR1713339	8391811.000000
ERR1713355	8397004.000000
ERR1713335	8549368.000000
ERR1713331	8369129.000000
ERR1713336	8241883.000000
ERR1713333	8287489.000000
ERR1713362	8744618.000000
ERR1713353	8600085.000000
ERR1713372	8505424.000000
ERR1713378	8656465.000000
ERR1713337	8582324.000000
ERR1713366	7872203.000000
ERR1713375	8569376.000000
ERR1713388	8518383.000000
ERR1713341	8447691.000000
ERR1713379	8679829.000000
ERR1713359	7819235.000000
ERR1713356	8601428.000000
ERR1713358	8584342.000000
ERR1713396	8701478.000000
ERR1713373	8557445.000000
ERR1713371	7897392.000000
ERR1713393	7731977.000000
ERR1713381	8706688.000000
ERR1713400	8279278.000000
ERR1713402	8521209.000000
ERR1713401	8435816.000000
ERR1713406	8705373.000000
ERR1713363	8441379.000000
ERR1713382	8538322.000000
ERR1713391	8711730.000000
ERR1713397	8721118.000000
ERR1713403	8414466.000000
ERR1713405	8684456.000000
ERR1713409	8463488.000000
ERR1713343	8295889.000000
ERR1713351	8701550.000000
ERR1713376	8474103.000000
ERR1713345	8659301.000000
ERR1713352	8372869.000000
ERR1713374	8054858.000000
ERR1713395	8549946.000000
ERR1713389	8628121.000000
