ERR1713403	70999143.000000
ERR1713344	79851748.000000
ERR1713372	70704855.000000
ERR1713409	70581581.000000
ERR1713388	69915749.000000
ERR1713363	69546498.000000
ERR1713340	70798724.000000
ERR1713352	65569823.000000
ERR1713358	70242354.000000
ERR1713399	77068485.000000
ERR1713376	69752241.000000
ERR1713381	75630699.000000
ERR1713362	77498249.000000
ERR1713351	74984168.000000
ERR1713341	67885304.000000
ERR1713406	73556031.000000
ERR1713405	73656268.000000
ERR1713356	73458225.000000
ERR1713366	67109026.000000
ERR1713331	66936689.000000
ERR1713333	66688043.000000
ERR1713334	74221576.000000
ERR1713373	74954983.000000
ERR1713336	63543724.000000
ERR1713355	66113633.000000
ERR1713379	77335071.000000
ERR1713400	69234157.000000
ERR1713353	74908116.000000
ERR1713361	75719694.000000
ERR1713378	75652141.000000
ERR1713337	72244448.000000
ERR1713393	48640170.000000
ERR1713359	50726395.000000
ERR1713335	71394417.000000
ERR1713397	76390901.000000
ERR1713391	75788625.000000
ERR1713339	69413243.000000
ERR1713343	71870249.000000
ERR1713395	68716103.000000
ERR1713375	71541214.000000
ERR1713382	68821250.000000
ERR1713396	74041237.000000
ERR1713332	66972731.000000
ERR1713374	61524944.000000
ERR1713342	70860319.000000
ERR1713402	70213646.000000
ERR1713345	74842921.000000
ERR1713371	53070229.000000
ERR1713401	71585639.000000
ERR1713389	73617588.000000
