ERR1713331	6689825.000000
ERR1713341	6659540.000000
ERR1713379	6834174.000000
ERR1713372	6577944.000000
ERR1713334	6840611.000000
ERR1713332	6546316.000000
ERR1713336	6515938.000000
ERR1713342	6657777.000000
ERR1713337	6926403.000000
ERR1713352	6328236.000000
ERR1713366	6399392.000000
ERR1713345	6813794.000000
ERR1713340	6760487.000000
ERR1713343	6417718.000000
ERR1713362	7067981.000000
ERR1713359	6344059.000000
ERR1713358	6707363.000000
ERR1713344	6676584.000000
ERR1713339	6656944.000000
ERR1713353	6889236.000000
ERR1713363	6713409.000000
ERR1713356	6712802.000000
ERR1713371	6017332.000000
ERR1713335	6623375.000000
ERR1713382	6726126.000000
ERR1713375	6682375.000000
ERR1713376	6725165.000000
ERR1713361	6865126.000000
ERR1713374	6423576.000000
ERR1713395	6670675.000000
ERR1713402	6818933.000000
ERR1713388	6700542.000000
ERR1713381	6979945.000000
ERR1713393	6324162.000000
ERR1713405	6823914.000000
ERR1713401	6752599.000000
ERR1713399	6820832.000000
ERR1713409	6681367.000000
ERR1713373	6745858.000000
ERR1713397	6806828.000000
ERR1713400	6620262.000000
ERR1713389	6782897.000000
ERR1713406	6694919.000000
ERR1713378	6685086.000000
ERR1713396	7002388.000000
ERR1713391	6841772.000000
ERR1713333	6648418.000000
ERR1713351	6748247.000000
ERR1713355	6574694.000000
ERR1713403	6680187.000000
