SRR191527	54495.000000
SRR191487	56057.000000
SRR191494	68872.000000
SRR191463	106855.000000
SRR191480	93936.000000
SRR191403	98225.000000
SRR191429	117358.000000
SRR191555	100316.000000
SRR191455	122000.000000
SRR1012332	170887.000000
SRR1024141	704485.000000
SRR191563	130202.000000
SRR191696	364597.000000
SRR1060774	977012.000000
SRR191621	138907.000000
SRR537114	397876.000000
SRR518951	245476.000000
SRR191675	782577.000000
SRR518958	204280.000000
SRR1035695	1495505.000000
SRR191646	703497.000000
SRR1047817	1501888.000000
SRR038300	1476587.000000
SRR1033463	1614681.000000
SRR1313092	1464263.000000
SRR1313228	1523629.000000
SRR299111	807258.000000
SRR1313120	1488599.000000
SRR191693	900088.000000
SRR1313078	1459581.000000
SRR1313105	1521704.000000
SRR039632	1500641.000000
SRR387778	1422575.000000
SRR1313156	1437380.000000
SRR1313077	1514024.000000
SRR1174334	1519516.000000
SRR1313198	1546422.000000
SRR1313097	1539263.000000
SRR393767	1535268.000000
SRR306849	1425813.000000
SRR403006	1468994.000000
SRR353653	1332904.000000
SRR1313154	1440420.000000
SRR1313216	1510071.000000
SRR1193574	1438855.000000
SRR1519066	1562304.000000
SRR1303626	1459871.000000
SRR1292581	1618141.000000
SRR496397	1544903.000000
SRR1294106	1570877.000000
