SRR191527	98721.000000
SRR191487	101608.000000
SRR191463	209898.000000
SRR191480	179131.000000
SRR191494	122731.000000
SRR191555	175119.000000
SRR191403	169970.000000
SRR191429	241066.000000
SRR191455	245139.000000
SRR191563	321159.000000
SRR191621	573479.000000
SRR537114	2499983.000000
SRR1012332	1533538.000000
SRR191696	2752978.000000
SRR1024141	6383582.000000
SRR191675	8356901.000000
SRR518958	2154493.000000
SRR299111	8902642.000000
SRR518951	2691342.000000
SRR191646	5670257.000000
SRR191693	10708440.000000
SRR393767	28273088.000000
SRR1060774	10622900.000000
SRR1313154	32472351.000000
SRR1313078	36609956.000000
SRR1313156	28525711.000000
SRR1313198	30986772.000000
SRR1313092	29329983.000000
SRR1313120	34439577.000000
SRR1313228	26744306.000000
SRR403006	24165275.000000
SRR1174334	24660004.000000
SRR306849	26704596.000000
SRR1193574	19252846.000000
SRR1035695	25108039.000000
SRR387778	19280824.000000
SRR1519066	30277417.000000
SRR038300	20111000.000000
SRR1033463	49689472.000000
SRR1313105	33355420.000000
SRR1313097	36584993.000000
SRR1313216	33478599.000000
SRR1292581	36495921.000000
SRR353653	22781925.000000
SRR039632	27064326.000000
SRR1313077	39734720.000000
SRR1303626	20089634.000000
SRR1047817	30247921.000000
SRR496397	28939824.000000
SRR1294106	32650368.000000
