SRR191527	87641.000000
SRR191487	89828.000000
SRR191494	108515.000000
SRR191480	158651.000000
SRR191403	151872.000000
SRR191463	185704.000000
SRR191455	221229.000000
SRR191555	158834.000000
SRR191429	215192.000000
SRR191563	293956.000000
SRR191621	547328.000000
SRR537114	2088140.000000
SRR191696	2589656.000000
SRR518951	3049500.000000
SRR1012332	1744337.000000
SRR518958	2446723.000000
SRR191646	4958293.000000
SRR191675	7340209.000000
SRR1024141	6631318.000000
SRR299111	9315955.000000
SRR191693	9274319.000000
SRR387778	15604989.000000
SRR038300	15694866.000000
SRR1313156	26100700.000000
SRR1313097	33260104.000000
SRR1060774	10365350.000000
SRR1313120	31655228.000000
SRR1313198	28399951.000000
SRR1313228	24617706.000000
SRR1303626	18716997.000000
SRR1313105	30460497.000000
SRR1047817	28722897.000000
SRR393767	27874546.000000
SRR1174334	22803617.000000
SRR1035695	23254798.000000
SRR1193574	17987693.000000
SRR039632	25115847.000000
SRR1313092	26771902.000000
SRR1313154	29842259.000000
SRR496397	28568268.000000
SRR1313078	33373418.000000
SRR1313216	30572223.000000
SRR1313077	35969533.000000
SRR1519066	29915771.000000
SRR403006	22120945.000000
SRR353653	23070604.000000
SRR306849	26374284.000000
SRR1294106	32139498.000000
SRR1292581	36903681.000000
SRR1033463	50469297.000000
