SRR191527	86950.000000
SRR191487	90273.000000
SRR191463	183247.000000
SRR191494	108639.000000
SRR191480	156843.000000
SRR191555	155264.000000
SRR191455	209392.000000
SRR191403	150906.000000
SRR191429	206520.000000
SRR1012332	262681.000000
SRR1024141	1120141.000000
SRR537114	432457.000000
SRR191563	210046.000000
SRR191696	499634.000000
SRR191621	235347.000000
SRR191646	1055723.000000
SRR1047817	4883544.000000
SRR518958	367971.000000
SRR191675	1306988.000000
SRR191693	1616907.000000
SRR518951	462093.000000
SRR1060774	1682106.000000
SRR299111	1678631.000000
SRR1313105	5095880.000000
SRR1313077	5283420.000000
SRR039632	4725711.000000
SRR1313154	4596523.000000
SRR1193574	3995832.000000
SRR1313156	4248804.000000
SRR038300	3538379.000000
SRR1313198	5130261.000000
SRR1313097	5407338.000000
SRR1313092	4410760.000000
SRR393767	5348798.000000
SRR387778	3390260.000000
SRR1313228	4750334.000000
SRR1174334	4616421.000000
SRR1313216	4876362.000000
SRR1294106	5661448.000000
SRR1292581	5921204.000000
SRR353653	3526544.000000
SRR1313120	5023424.000000
SRR1303626	4740655.000000
SRR306849	3970218.000000
SRR403006	4419560.000000
SRR1033463	7129460.000000
SRR1035695	4321770.000000
SRR1313078	4904389.000000
SRR1519066	5641364.000000
SRR496397	5563932.000000
