ERR1144975	5449955.000000
ERR1144978	5547036.000000
ERR1144977	5541709.000000
ERR1144974	5866415.000000
ERR1144976	5463799.000000
SRR10521984	4514767.000000
SRR10527352	6079962.000000
SRR10527353	6357266.000000
SRR10527348	5877950.000000
SRR8088185	8730974.000000
SRR10298904	6559694.000000
SRR8088183	8779410.000000
ERR3656010	7644599.000000
ERR3656002	14735753.000000
ERR3656015	7827167.000000
SRR10298906	8519589.000000
SRR10513325	3726553.000000
SRR10521983	4479674.000000
SRR10519616	7592103.000000
SRR10519468	3477427.000000
SRR8088182	8479677.000000
SRR10513326	4686742.000000
SRR8088181	9057092.000000
SRR10513328	4376067.000000
SRR10519619	7656217.000000
SRR10521982	4323615.000000
ERR3656019	10326944.000000
SRR8088184	11024053.000000
SRR10519620	7050123.000000
SRR10527349	6269853.000000
SRR10519617	7739802.000000
SRR10527351	6320626.000000
SRR10519637	7530841.000000
SRR10513363	4447421.000000
SRR10519469	4081139.000000
ERR3656012	7747720.000000
SRR10298907	8634383.000000
ERR3655994	14912641.000000
ERR3656004	7773535.000000
ERR3655996	14429086.000000
ERR3656013	7834059.000000
SRR10298903	9438298.000000
ERR3656018	11500737.000000
SRR10513672	6323756.000000
ERR3655992	12539969.000000
SRR10298905	12681511.000000
ERR3655998	14282979.000000
SRR10512968	36783440.000000
SRR10512964	37572590.000000
SRR10512965	37053523.000000
