ERR1144978	3579426.000000
ERR1144975	3567874.000000
ERR1144977	3578348.000000
ERR1144974	3577338.000000
ERR3656018	4668262.000000
ERR1144976	3549747.000000
ERR3656019	4474912.000000
SRR10521984	1783501.000000
SRR10519617	3692195.000000
SRR10513325	2442286.000000
SRR10519619	4025404.000000
SRR10519637	3944039.000000
SRR8088184	2569950.000000
SRR10513328	2440316.000000
SRR10519616	3966357.000000
SRR10298904	3311780.000000
SRR10513363	2368461.000000
SRR10513326	2755567.000000
SRR10519469	1632920.000000
ERR3656010	3652154.000000
SRR10298905	3625110.000000
SRR8088181	2398287.000000
ERR3655992	4742566.000000
ERR3656002	4955299.000000
SRR10298907	3561313.000000
ERR3656012	3663759.000000
SRR10521983	1766739.000000
SRR10519468	1590651.000000
ERR3655996	4850473.000000
ERR3655998	4876380.000000
ERR3656015	3677695.000000
ERR3656013	3673171.000000
SRR10527348	3560051.000000
SRR10298903	3413622.000000
ERR3656004	3577693.000000
SRR10513672	2910469.000000
SRR8088183	2373942.000000
SRR10527349	3658800.000000
SRR10298906	3377730.000000
SRR8088185	2422186.000000
SRR10512965	6252650.000000
SRR10512968	6242647.000000
SRR10519620	3884419.000000
SRR10527353	3994208.000000
SRR10527351	3704253.000000
SRR10527352	3841913.000000
SRR10512964	6270732.000000
ERR3655994	5050368.000000
SRR8088182	2364903.000000
SRR10521982	1689761.000000
