ERR1144975	5242385.000000
ERR1144976	5248787.000000
ERR1144974	5590451.000000
ERR1144977	5320033.000000
ERR1144978	5315038.000000
SRR10513326	4382545.000000
SRR10513325	3569064.000000
SRR10298905	11663524.000000
SRR8088181	8037578.000000
SRR10298903	8630452.000000
SRR10527352	5858313.000000
SRR10519619	7176427.000000
SRR8088185	7828796.000000
ERR3656015	7183260.000000
ERR3656013	7195010.000000
SRR10512965	34224845.000000
SRR10521983	4022019.000000
SRR10513328	4105751.000000
SRR10527349	5982867.000000
SRR10527353	6134255.000000
SRR8088184	9803777.000000
SRR8088182	7567261.000000
SRR10527351	6044065.000000
SRR8088183	7820793.000000
SRR10519616	7184967.000000
SRR10527348	5616936.000000
SRR10521984	4043857.000000
SRR10519637	7130807.000000
SRR10521982	3864406.000000
SRR10519469	3693230.000000
SRR10513363	4184663.000000
SRR10519468	3178506.000000
SRR10519620	6623911.000000
ERR3655992	11680068.000000
ERR3655998	13657529.000000
ERR3656019	9578776.000000
ERR3656012	7120038.000000
SRR10513672	5815627.000000
SRR10298907	7933317.000000
SRR10298904	6063813.000000
SRR10519617	7160948.000000
ERR3656004	7120088.000000
ERR3655996	13772858.000000
ERR3656018	10826138.000000
ERR3656002	14067356.000000
ERR3655994	14224501.000000
ERR3656010	7030149.000000
SRR10298906	7827631.000000
SRR10512968	33945158.000000
SRR10512964	34801045.000000
