SRR10298904	8187810.000000
SRR8088181	20029828.000000
SRR8088184	19040972.000000
SRR10513325	4649108.000000
SRR8088182	15785536.000000
SRR8088183	17143978.000000
SRR10527352	8696098.000000
SRR10298903	16324455.000000
SRR10513672	14734283.000000
SRR8088185	23097038.000000
SRR10298905	30279663.000000
SRR10298906	17233556.000000
SRR10527349	9801841.000000
SRR10527353	9436975.000000
SRR10298907	19626435.000000
SRR10513326	9180738.000000
SRR10513328	8094424.000000
SRR10527351	9971235.000000
SRR10521984	10993323.000000
SRR10512965	96570348.000000
SRR10521983	12210124.000000
SRR10527348	10796833.000000
SRR10519469	15437756.000000
SRR10521982	13545037.000000
SRR10519617	20340829.000000
SRR10519619	17573556.000000
SRR10512964	168084198.000000
SRR10519616	20870825.000000
ERR3656015	24406569.000000
ERR3656012	24894575.000000
SRR10519620	20044770.000000
ERR3656013	27873771.000000
SRR10512968	188312648.000000
ERR3655992	45468431.000000
ERR3656018	40879659.000000
ERR3656019	37203660.000000
ERR3656004	29248442.000000
ERR3655994	50289916.000000
ERR1144976	23984885.000000
SRR10513363	14180730.000000
ERR3656010	30569060.000000
SRR10519468	15273755.000000
ERR3655998	54869563.000000
ERR3655996	55419549.000000
ERR3656002	57797258.000000
ERR1144978	28688139.000000
ERR1144975	27682196.000000
ERR1144977	30117549.000000
SRR10519637	42416946.000000
ERR1144974	51777071.000000
