SRR10298904	6536372.000000
SRR8088184	13229892.000000
SRR8088182	10898549.000000
SRR10513325	3918713.000000
SRR8088183	11647017.000000
SRR8088181	13339745.000000
SRR10513672	10685581.000000
SRR10298903	12296846.000000
SRR8088185	15106989.000000
SRR10298906	12855218.000000
SRR10527353	7759827.000000
SRR10298907	14437103.000000
SRR10298905	22510746.000000
SRR10527352	7202465.000000
SRR10513328	6044591.000000
SRR10527349	7860007.000000
SRR10512965	60925664.000000
SRR10527351	8013851.000000
SRR10521984	7215790.000000
SRR10513326	6789791.000000
SRR10521983	7882262.000000
SRR10527348	8397713.000000
SRR10519619	12674443.000000
SRR10521982	8540243.000000
SRR10519617	13986955.000000
ERR3656015	16678149.000000
SRR10519620	13919673.000000
SRR10519616	15441063.000000
ERR3656012	16973251.000000
SRR10519469	9912682.000000
SRR10512964	93603255.000000
ERR3656013	18755833.000000
SRR10512968	101268290.000000
ERR3656004	19610640.000000
ERR3656019	24058399.000000
ERR3656018	27260523.000000
ERR3655992	24664013.000000
ERR3655994	28993201.000000
ERR1144976	14814633.000000
ERR3656010	20279836.000000
SRR10519468	9498225.000000
SRR10513363	9692849.000000
ERR1144975	16796518.000000
ERR3655996	32033916.000000
ERR3655998	31904798.000000
ERR1144978	16930275.000000
ERR1144977	17906452.000000
ERR3656002	32336559.000000
SRR10519637	28915081.000000
ERR1144974	28393655.000000
