SRR10298904	7832894.000000
SRR10298903	15511496.000000
SRR8088184	17965679.000000
SRR10513325	4498960.000000
SRR8088182	14857703.000000
SRR8088183	16118129.000000
SRR8088181	18780292.000000
SRR10513672	13885834.000000
SRR10298906	16359158.000000
SRR10513326	8701343.000000
SRR10527353	9093150.000000
SRR10512965	92656351.000000
SRR10527351	9575719.000000
SRR10527349	9412332.000000
SRR10527348	10304224.000000
SRR10527352	8397697.000000
SRR10298905	28910458.000000
SRR10513328	7668538.000000
SRR10298907	18572442.000000
SRR10521984	10267417.000000
SRR10521982	12572339.000000
SRR8088185	21681959.000000
SRR10521983	11391008.000000
SRR10519619	16574593.000000
ERR3656012	23271178.000000
SRR10519617	19016036.000000
SRR10519616	19868964.000000
ERR3656015	22803189.000000
ERR3656004	27297454.000000
SRR10519469	14397492.000000
SRR10512964	160896062.000000
SRR10519620	18784469.000000
ERR3656013	26006814.000000
SRR10513363	13244204.000000
ERR3656019	34784385.000000
ERR3655992	42707796.000000
SRR10512968	179436508.000000
ERR1144976	22400980.000000
ERR3656018	38421233.000000
ERR3656010	28476194.000000
ERR3655994	47567840.000000
SRR10519468	14207719.000000
ERR3655996	52461791.000000
ERR3655998	51950760.000000
ERR1144978	26691115.000000
ERR3656002	54392266.000000
ERR1144975	25833709.000000
ERR1144977	28107113.000000
SRR10519637	39994644.000000
ERR1144974	48018543.000000
